Time,Position,theta,Force
8.577,0.000387684,1.0043e-05,0.000604086
8.578,0.000387838,9.97176e-06,0.000597574
8.579,0.000387992,9.9006e-06,0.000591074
8.58,0.000388146,9.82956e-06,0.000584586
8.581,0.0003883,9.75863e-06,0.000578111
8.582,0.000388454,9.68782e-06,0.000571648
8.583,0.000388609,9.61712e-06,0.000565197
8.584,0.000388763,9.54654e-06,0.000558758
8.585,0.000388917,9.47608e-06,0.000552331
8.586,0.000389071,9.40573e-06,0.000545917
8.587,0.000389225,9.3355e-06,0.000539514
8.588,0.000389379,9.26539e-06,0.000533124
8.589,0.000389533,9.19539e-06,0.000526746
8.59,0.000389687,9.12551e-06,0.00052038
8.591,0.000389841,9.05575e-06,0.000514026
8.592,0.000389996,8.9861e-06,0.000507685
8.593,0.00039015,8.91658e-06,0.000501356
8.594,0.000390304,8.84717e-06,0.000495039
8.595,0.000390458,8.77787e-06,0.000488734
8.596,0.000390612,8.7087e-06,0.000482441
8.597,0.000390766,8.63964e-06,0.000476161
8.598,0.00039092,8.57069e-06,0.000469892
8.599,0.000391074,8.50187e-06,0.000463636
8.6,0.000391228,8.43316e-06,0.000457392
8.601,0.000391382,8.36457e-06,0.000451161
8.602,0.000391536,8.2961e-06,0.000444941
8.603,0.00039169,8.22775e-06,0.000438734
8.604,0.000391844,8.15951e-06,0.000432539
8.605,0.000391998,8.0914e-06,0.000426357
8.606,0.000392152,8.0234e-06,0.000420186
8.607,0.000392306,7.95552e-06,0.000414028
8.608,0.00039246,7.88775e-06,0.000407882
8.609,0.000392613,7.82011e-06,0.000401748
8.61,0.000392767,7.75258e-06,0.000395626
8.611,0.000392921,7.68517e-06,0.000389517
8.612,0.000393075,7.61788e-06,0.00038342
8.613,0.000393229,7.55071e-06,0.000377335
8.614,0.000393383,7.48365e-06,0.000371263
8.615,0.000393536,7.41672e-06,0.000365202
8.616,0.00039369,7.3499e-06,0.000359154
8.617,0.000393844,7.28321e-06,0.000353118
8.618,0.000393997,7.21663e-06,0.000347095
8.619,0.000394151,7.15017e-06,0.000341083
8.62,0.000394305,7.08382e-06,0.000335084
8.621,0.000394458,7.0176e-06,0.000329097
8.622,0.000394612,6.9515e-06,0.000323123
8.623,0.000394765,6.88551e-06,0.00031716
8.624,0.000394919,6.81965e-06,0.00031121
8.625,0.000395072,6.7539e-06,0.000305272
8.626,0.000395226,6.68827e-06,0.000299347
8.627,0.000395379,6.62276e-06,0.000293433
8.628,0.000395533,6.55737e-06,0.000287532
8.629,0.000395686,6.4921e-06,0.000281644
8.63,0.000395839,6.42695e-06,0.000275767
8.631,0.000395993,6.36192e-06,0.000269903
8.632,0.000396146,6.29701e-06,0.000264051
8.633,0.000396299,6.23221e-06,0.000258211
8.634,0.000396452,6.16754e-06,0.000252383
8.635,0.000396605,6.10298e-06,0.000246568
8.636,0.000396759,6.03855e-06,0.000240765
8.637,0.000396912,5.97423e-06,0.000234974
8.638,0.000397065,5.91004e-06,0.000229196
8.639,0.000397218,5.84596e-06,0.00022343
8.64,0.000397371,5.78201e-06,0.000217676
8.641,0.000397524,5.71817e-06,0.000211934
8.642,0.000397676,5.65445e-06,0.000206205
8.643,0.000397829,5.59086e-06,0.000200488
8.644,0.000397982,5.52738e-06,0.000194783
8.645,0.000398135,5.46402e-06,0.00018909
8.646,0.000398288,5.40078e-06,0.00018341
8.647,0.00039844,5.33767e-06,0.000177742
8.648,0.000398593,5.27467e-06,0.000172086
8.649,0.000398745,5.21179e-06,0.000166442
8.65,0.000398898,5.14903e-06,0.000160811
8.651,0.00039905,5.0864e-06,0.000155192
8.652,0.000399203,5.02388e-06,0.000149585
8.653,0.000399355,4.96148e-06,0.000143991
8.654,0.000399508,4.89921e-06,0.000138409
8.655,0.00039966,4.83705e-06,0.000132839
8.656,0.000399812,4.77501e-06,0.000127281
8.657,0.000399964,4.7131e-06,0.000121735
8.658,0.000400116,4.6513e-06,0.000116202
8.659,0.000400268,4.58962e-06,0.000110681
8.66,0.000400421,4.52807e-06,0.000105172
8.661,0.000400572,4.46663e-06,9.96758e-05
8.662,0.000400724,4.40532e-06,9.41916e-05
8.663,0.000400876,4.34412e-06,8.87196e-05
8.664,0.000401028,4.28305e-06,8.32598e-05
8.665,0.00040118,4.2221e-06,7.78123e-05
8.666,0.000401332,4.16126e-06,7.2377e-05
8.667,0.000401483,4.10055e-06,6.6954e-05
8.668,0.000401635,4.03996e-06,6.15432e-05
8.669,0.000401786,3.97949e-06,5.61447e-05
8.67,0.000401938,3.91914e-06,5.07584e-05
8.671,0.000402089,3.85891e-06,4.53843e-05
8.672,0.000402241,3.7988e-06,4.00225e-05
8.673,0.000402392,3.73881e-06,3.46729e-05
8.674,0.000402543,3.67894e-06,2.93355e-05
8.675,0.000402694,3.61919e-06,2.40103e-05
8.676,0.000402845,3.55956e-06,1.86974e-05
8.677,0.000402996,3.50006e-06,1.33967e-05
8.678,0.000403147,3.44067e-06,8.10822e-06
8.679,0.000403298,3.38141e-06,2.83196e-06
8.68,0.000403449,3.32226e-06,-2.43209e-06
8.681,0.0004036,3.26324e-06,-7.68393e-06
8.682,0.000403751,3.20433e-06,-1.29236e-05
8.683,0.000403901,3.14555e-06,-1.8151e-05
8.684,0.000404052,3.08689e-06,-2.33662e-05
8.685,0.000404202,3.02835e-06,-2.85692e-05
8.686,0.000404353,2.96993e-06,-3.376e-05
8.687,0.000404503,2.91163e-06,-3.89386e-05
8.688,0.000404654,2.85345e-06,-4.4105e-05
8.689,0.000404804,2.79539e-06,-4.92592e-05
8.69,0.000404954,2.73745e-06,-5.44012e-05
8.691,0.000405104,2.67964e-06,-5.95311e-05
8.692,0.000405254,2.62194e-06,-6.46487e-05
8.693,0.000405404,2.56437e-06,-6.97542e-05
8.694,0.000405554,2.50691e-06,-7.48475e-05
8.695,0.000405704,2.44958e-06,-7.99286e-05
8.696,0.000405854,2.39237e-06,-8.49976e-05
8.697,0.000406003,2.33528e-06,-9.00544e-05
8.698,0.000406153,2.27831e-06,-9.5099e-05
8.699,0.000406302,2.22146e-06,-0.000100131
8.7,0.000406452,2.16473e-06,-0.000105152
8.701,0.000406601,2.10812e-06,-0.00011016
8.702,0.00040675,2.05163e-06,-0.000115156
8.703,0.0004069,1.99526e-06,-0.00012014
8.704,0.000407049,1.93902e-06,-0.000125111
8.705,0.000407198,1.88289e-06,-0.000130071
8.706,0.000407347,1.82689e-06,-0.000135018
8.707,0.000407496,1.771e-06,-0.000139954
8.708,0.000407644,1.71524e-06,-0.000144877
8.709,0.000407793,1.6596e-06,-0.000149788
8.71,0.000407942,1.60408e-06,-0.000154687
8.711,0.00040809,1.54868e-06,-0.000159573
8.712,0.000408239,1.4934e-06,-0.000164448
8.713,0.000408387,1.43824e-06,-0.000169311
8.714,0.000408536,1.3832e-06,-0.000174161
8.715,0.000408684,1.32828e-06,-0.000179
8.716,0.000408832,1.27349e-06,-0.000183826
8.717,0.00040898,1.21881e-06,-0.00018864
8.718,0.000409128,1.16426e-06,-0.000193442
8.719,0.000409276,1.10982e-06,-0.000198232
8.72,0.000409424,1.05551e-06,-0.00020301
8.721,0.000409571,1.00132e-06,-0.000207776
8.722,0.000409719,9.47244e-07,-0.000212529
8.723,0.000409867,8.93292e-07,-0.000217271
8.724,0.000410014,8.39461e-07,-0.000222001
8.725,0.000410161,7.85751e-07,-0.000226718
8.726,0.000410309,7.32161e-07,-0.000231424
8.727,0.000410456,6.78692e-07,-0.000236117
8.728,0.000410603,6.25344e-07,-0.000240799
8.729,0.00041075,5.72116e-07,-0.000245468
8.73,0.000410897,5.19008e-07,-0.000250125
8.731,0.000411044,4.66021e-07,-0.000254771
8.732,0.00041119,4.13155e-07,-0.000259404
8.733,0.000411337,3.60409e-07,-0.000264025
8.734,0.000411484,3.07784e-07,-0.000268635
8.735,0.00041163,2.55279e-07,-0.000273232
8.736,0.000411776,2.02894e-07,-0.000277817
8.737,0.000411923,1.5063e-07,-0.00028239
8.738,0.000412069,9.84867e-08,-0.000286952
8.739,0.000412215,4.64634e-08,-0.000291501
8.74,0.000412361,-5.43948e-09,-0.000296038
8.741,0.000412507,-5.72221e-08,-0.000300564
8.742,0.000412652,-1.08884e-07,-0.000305077
8.743,0.000412798,-1.60426e-07,-0.000309578
8.744,0.000412944,-2.11848e-07,-0.000314068
8.745,0.000413089,-2.63149e-07,-0.000318545
8.746,0.000413234,-3.14331e-07,-0.000323011
8.747,0.00041338,-3.65392e-07,-0.000327464
8.748,0.000413525,-4.16333e-07,-0.000331906
8.749,0.00041367,-4.67154e-07,-0.000336335
8.75,0.000413815,-5.17854e-07,-0.000340753
8.751,0.00041396,-5.68435e-07,-0.000345159
8.752,0.000414104,-6.18895e-07,-0.000349553
8.753,0.000414249,-6.69236e-07,-0.000353935
8.754,0.000414394,-7.19456e-07,-0.000358305
8.755,0.000414538,-7.69557e-07,-0.000362663
8.756,0.000414682,-8.19538e-07,-0.00036701
8.757,0.000414827,-8.69399e-07,-0.000371344
8.758,0.000414971,-9.19139e-07,-0.000375667
8.759,0.000415115,-9.68761e-07,-0.000379977
8.76,0.000415259,-1.01826e-06,-0.000384276
8.761,0.000415402,-1.06764e-06,-0.000388563
8.762,0.000415546,-1.11691e-06,-0.000392838
8.763,0.00041569,-1.16605e-06,-0.000397101
8.764,0.000415833,-1.21507e-06,-0.000401353
8.765,0.000415977,-1.26397e-06,-0.000405592
8.766,0.00041612,-1.31276e-06,-0.00040982
8.767,0.000416263,-1.36142e-06,-0.000414036
8.768,0.000416406,-1.40996e-06,-0.00041824
8.769,0.000416549,-1.45839e-06,-0.000422433
8.77,0.000416692,-1.50669e-06,-0.000426613
8.771,0.000416835,-1.55488e-06,-0.000430782
8.772,0.000416977,-1.60295e-06,-0.000434939
8.773,0.00041712,-1.65089e-06,-0.000439084
8.774,0.000417262,-1.69872e-06,-0.000443217
8.775,0.000417404,-1.74643e-06,-0.000447339
8.776,0.000417546,-1.79402e-06,-0.000451449
8.777,0.000417688,-1.84149e-06,-0.000455547
8.778,0.00041783,-1.88884e-06,-0.000459633
8.779,0.000417972,-1.93607e-06,-0.000463708
8.78,0.000418114,-1.98319e-06,-0.000467771
8.781,0.000418255,-2.03018e-06,-0.000471822
8.782,0.000418397,-2.07705e-06,-0.000475861
8.783,0.000418538,-2.12381e-06,-0.000479889
8.784,0.000418679,-2.17045e-06,-0.000483905
8.785,0.000418821,-2.21697e-06,-0.000487909
8.786,0.000418962,-2.26337e-06,-0.000491902
8.787,0.000419102,-2.30965e-06,-0.000495883
8.788,0.000419243,-2.35581e-06,-0.000499852
8.789,0.000419384,-2.40185e-06,-0.00050381
8.79,0.000419524,-2.44778e-06,-0.000507756
8.791,0.000419665,-2.49359e-06,-0.00051169
8.792,0.000419805,-2.53927e-06,-0.000515613
8.793,0.000419945,-2.58484e-06,-0.000519524
8.794,0.000420085,-2.6303e-06,-0.000523423
8.795,0.000420225,-2.67563e-06,-0.000527311
8.796,0.000420365,-2.72084e-06,-0.000531187
8.797,0.000420504,-2.76594e-06,-0.000535052
8.798,0.000420644,-2.81092e-06,-0.000538905
8.799,0.000420783,-2.85578e-06,-0.000542746
8.8,0.000420923,-2.90052e-06,-0.000546576
8.801,0.000421062,-2.94514e-06,-0.000550394
8.802,0.000421201,-2.98965e-06,-0.000554201
8.803,0.00042134,-3.03404e-06,-0.000557996
8.804,0.000421479,-3.07831e-06,-0.000561779
8.805,0.000421617,-3.12246e-06,-0.000565551
8.806,0.000421756,-3.1665e-06,-0.000569312
8.807,0.000421894,-3.21041e-06,-0.000573061
8.808,0.000422033,-3.25421e-06,-0.000576798
8.809,0.000422171,-3.2979e-06,-0.000580524
8.81,0.000422309,-3.34146e-06,-0.000584238
8.811,0.000422447,-3.38491e-06,-0.000587941
8.812,0.000422584,-3.42824e-06,-0.000591633
8.813,0.000422722,-3.47145e-06,-0.000595313
8.814,0.00042286,-3.51454e-06,-0.000598981
8.815,0.000422997,-3.55752e-06,-0.000602638
8.816,0.000423134,-3.60038e-06,-0.000606284
8.817,0.000423271,-3.64313e-06,-0.000609918
8.818,0.000423408,-3.68575e-06,-0.000613541
8.819,0.000423545,-3.72826e-06,-0.000617152
8.82,0.000423682,-3.77065e-06,-0.000620752
8.821,0.000423819,-3.81293e-06,-0.00062434
8.822,0.000423955,-3.85509e-06,-0.000627917
8.823,0.000424091,-3.89713e-06,-0.000631483
8.824,0.000424228,-3.93906e-06,-0.000635037
8.825,0.000424364,-3.98087e-06,-0.00063858
8.826,0.0004245,-4.02256e-06,-0.000642112
8.827,0.000424635,-4.06413e-06,-0.000645632
8.828,0.000424771,-4.10559e-06,-0.000649141
8.829,0.000424907,-4.14694e-06,-0.000652639
8.83,0.000425042,-4.18816e-06,-0.000656125
8.831,0.000425177,-4.22927e-06,-0.0006596
8.832,0.000425312,-4.27027e-06,-0.000663063
8.833,0.000425447,-4.31115e-06,-0.000666516
8.834,0.000425582,-4.35191e-06,-0.000669957
8.835,0.000425717,-4.39255e-06,-0.000673386
8.836,0.000425852,-4.43308e-06,-0.000676805
8.837,0.000425986,-4.4735e-06,-0.000680212
8.838,0.00042612,-4.5138e-06,-0.000683608
8.839,0.000426254,-4.55398e-06,-0.000686992
8.84,0.000426388,-4.59405e-06,-0.000690366
8.841,0.000426522,-4.634e-06,-0.000693728
8.842,0.000426656,-4.67384e-06,-0.000697079
8.843,0.00042679,-4.71356e-06,-0.000700419
8.844,0.000426923,-4.75316e-06,-0.000703748
8.845,0.000427057,-4.79265e-06,-0.000707065
8.846,0.00042719,-4.83203e-06,-0.000710371
8.847,0.000427323,-4.87129e-06,-0.000713666
8.848,0.000427456,-4.91044e-06,-0.00071695
8.849,0.000427589,-4.94947e-06,-0.000720223
8.85,0.000427721,-4.98838e-06,-0.000723485
8.851,0.000427854,-5.02718e-06,-0.000726735
8.852,0.000427986,-5.06587e-06,-0.000729974
8.853,0.000428118,-5.10444e-06,-0.000733203
8.854,0.00042825,-5.1429e-06,-0.00073642
8.855,0.000428382,-5.18124e-06,-0.000739626
8.856,0.000428514,-5.21947e-06,-0.000742821
8.857,0.000428646,-5.25758e-06,-0.000746005
8.858,0.000428777,-5.29558e-06,-0.000749178
8.859,0.000428908,-5.33346e-06,-0.00075234
8.86,0.00042904,-5.37123e-06,-0.00075549
8.861,0.000429171,-5.40889e-06,-0.00075863
8.862,0.000429302,-5.44643e-06,-0.000761759
8.863,0.000429432,-5.48386e-06,-0.000764877
8.864,0.000429563,-5.52118e-06,-0.000767983
8.865,0.000429693,-5.55838e-06,-0.000771079
8.866,0.000429824,-5.59547e-06,-0.000774164
8.867,0.000429954,-5.63244e-06,-0.000777238
8.868,0.000430084,-5.6693e-06,-0.0007803
8.869,0.000430214,-5.70605e-06,-0.000783352
8.87,0.000430344,-5.74268e-06,-0.000786393
8.871,0.000430473,-5.7792e-06,-0.000789423
8.872,0.000430603,-5.81561e-06,-0.000792442
8.873,0.000430732,-5.8519e-06,-0.00079545
8.874,0.000430861,-5.88808e-06,-0.000798448
8.875,0.00043099,-5.92415e-06,-0.000801434
8.876,0.000431119,-5.96011e-06,-0.00080441
8.877,0.000431248,-5.99595e-06,-0.000807374
8.878,0.000431376,-6.03168e-06,-0.000810328
8.879,0.000431504,-6.0673e-06,-0.000813271
8.88,0.000431633,-6.1028e-06,-0.000816203
8.881,0.000431761,-6.1382e-06,-0.000819125
8.882,0.000431889,-6.17348e-06,-0.000822035
8.883,0.000432016,-6.20865e-06,-0.000824935
8.884,0.000432144,-6.2437e-06,-0.000827824
8.885,0.000432272,-6.27865e-06,-0.000830702
8.886,0.000432399,-6.31348e-06,-0.000833569
8.887,0.000432526,-6.3482e-06,-0.000836426
8.888,0.000432653,-6.38281e-06,-0.000839271
8.889,0.00043278,-6.4173e-06,-0.000842107
8.89,0.000432907,-6.45169e-06,-0.000844931
8.891,0.000433033,-6.48596e-06,-0.000847745
8.892,0.00043316,-6.52012e-06,-0.000850548
8.893,0.000433286,-6.55417e-06,-0.00085334
8.894,0.000433412,-6.58811e-06,-0.000856121
8.895,0.000433538,-6.62194e-06,-0.000858892
8.896,0.000433664,-6.65566e-06,-0.000861653
8.897,0.000433789,-6.68927e-06,-0.000864402
8.898,0.000433915,-6.72276e-06,-0.000867141
8.899,0.00043404,-6.75615e-06,-0.00086987
8.9,0.000434165,-6.78942e-06,-0.000872587
8.901,0.00043429,-6.82258e-06,-0.000875294
8.902,0.000434415,-6.85563e-06,-0.000877991
8.903,0.00043454,-6.88858e-06,-0.000880677
8.904,0.000434665,-6.92141e-06,-0.000883352
8.905,0.000434789,-6.95413e-06,-0.000886017
8.906,0.000434913,-6.98674e-06,-0.000888671
8.907,0.000435037,-7.01924e-06,-0.000891315
8.908,0.000435161,-7.05163e-06,-0.000893948
8.909,0.000435285,-7.08392e-06,-0.000896571
8.91,0.000435408,-7.11609e-06,-0.000899183
8.911,0.000435532,-7.14815e-06,-0.000901785
8.912,0.000435655,-7.1801e-06,-0.000904376
8.913,0.000435778,-7.21195e-06,-0.000906957
8.914,0.000435901,-7.24368e-06,-0.000909527
8.915,0.000436024,-7.2753e-06,-0.000912087
8.916,0.000436147,-7.30682e-06,-0.000914636
8.917,0.000436269,-7.33823e-06,-0.000917175
8.918,0.000436391,-7.36952e-06,-0.000919704
8.919,0.000436514,-7.40071e-06,-0.000922222
8.92,0.000436636,-7.43179e-06,-0.00092473
8.921,0.000436757,-7.46276e-06,-0.000927228
8.922,0.000436879,-7.49362e-06,-0.000929715
8.923,0.000437001,-7.52438e-06,-0.000932191
8.924,0.000437122,-7.55502e-06,-0.000934658
8.925,0.000437243,-7.58556e-06,-0.000937114
8.926,0.000437364,-7.61599e-06,-0.000939559
8.927,0.000437485,-7.64631e-06,-0.000941995
8.928,0.000437606,-7.67652e-06,-0.00094442
8.929,0.000437726,-7.70663e-06,-0.000946835
8.93,0.000437847,-7.73662e-06,-0.000949239
8.931,0.000437967,-7.76651e-06,-0.000951634
8.932,0.000438087,-7.79629e-06,-0.000954018
8.933,0.000438207,-7.82597e-06,-0.000956392
8.934,0.000438327,-7.85553e-06,-0.000958755
8.935,0.000438446,-7.88499e-06,-0.000961109
8.936,0.000438566,-7.91435e-06,-0.000963452
8.937,0.000438685,-7.94359e-06,-0.000965785
8.938,0.000438804,-7.97273e-06,-0.000968108
8.939,0.000438923,-8.00176e-06,-0.000970421
8.94,0.000439041,-8.03068e-06,-0.000972723
8.941,0.00043916,-8.0595e-06,-0.000975016
8.942,0.000439278,-8.08821e-06,-0.000977298
8.943,0.000439397,-8.11682e-06,-0.00097957
8.944,0.000439515,-8.14532e-06,-0.000981832
8.945,0.000439633,-8.17371e-06,-0.000984084
8.946,0.00043975,-8.202e-06,-0.000986326
8.947,0.000439868,-8.23018e-06,-0.000988558
8.948,0.000439985,-8.25825e-06,-0.00099078
8.949,0.000440103,-8.28622e-06,-0.000992992
8.95,0.00044022,-8.31408e-06,-0.000995194
8.951,0.000440337,-8.34184e-06,-0.000997385
8.952,0.000440453,-8.36949e-06,-0.000999567
8.953,0.00044057,-8.39704e-06,-0.00100174
8.954,0.000440686,-8.42448e-06,-0.0010039
8.955,0.000440803,-8.45181e-06,-0.00100605
8.956,0.000440919,-8.47904e-06,-0.00100819
8.957,0.000441035,-8.50617e-06,-0.00101033
8.958,0.00044115,-8.53319e-06,-0.00101245
8.959,0.000441266,-8.56011e-06,-0.00101456
8.96,0.000441381,-8.58692e-06,-0.00101666
8.961,0.000441496,-8.61363e-06,-0.00101875
8.962,0.000441612,-8.64023e-06,-0.00102084
8.963,0.000441726,-8.66673e-06,-0.00102291
8.964,0.000441841,-8.69312e-06,-0.00102497
8.965,0.000441956,-8.71941e-06,-0.00102703
8.966,0.00044207,-8.7456e-06,-0.00102907
8.967,0.000442184,-8.77168e-06,-0.0010311
8.968,0.000442298,-8.79766e-06,-0.00103313
8.969,0.000442412,-8.82353e-06,-0.00103514
8.97,0.000442526,-8.8493e-06,-0.00103714
8.971,0.000442639,-8.87497e-06,-0.00103914
8.972,0.000442753,-8.90054e-06,-0.00104112
8.973,0.000442866,-8.926e-06,-0.0010431
8.974,0.000442979,-8.95136e-06,-0.00104506
8.975,0.000443092,-8.97661e-06,-0.00104702
8.976,0.000443204,-9.00177e-06,-0.00104896
8.977,0.000443317,-9.02682e-06,-0.0010509
8.978,0.000443429,-9.05176e-06,-0.00105282
8.979,0.000443541,-9.07661e-06,-0.00105474
8.98,0.000443653,-9.10135e-06,-0.00105665
8.981,0.000443765,-9.12599e-06,-0.00105854
8.982,0.000443877,-9.15053e-06,-0.00106043
8.983,0.000443988,-9.17497e-06,-0.00106231
8.984,0.0004441,-9.1993e-06,-0.00106418
8.985,0.000444211,-9.22353e-06,-0.00106604
8.986,0.000444322,-9.24767e-06,-0.00106789
8.987,0.000444433,-9.2717e-06,-0.00106973
8.988,0.000444543,-9.29562e-06,-0.00107156
8.989,0.000444654,-9.31945e-06,-0.00107338
8.99,0.000444764,-9.34318e-06,-0.00107519
8.991,0.000444874,-9.3668e-06,-0.00107699
8.992,0.000444984,-9.39032e-06,-0.00107878
8.993,0.000445094,-9.41375e-06,-0.00108056
8.994,0.000445203,-9.43707e-06,-0.00108234
8.995,0.000445313,-9.46029e-06,-0.0010841
8.996,0.000445422,-9.48341e-06,-0.00108586
8.997,0.000445531,-9.50643e-06,-0.0010876
8.998,0.00044564,-9.52935e-06,-0.00108934
8.999,0.000445748,-9.55217e-06,-0.00109106
9,0.000445857,-9.57489e-06,-0.00109278
9.001,0.000445965,-9.59751e-06,-0.00109449
9.002,0.000446073,-9.62003e-06,-0.00109618
9.003,0.000446181,-9.64245e-06,-0.00109787
9.004,0.000446289,-9.66477e-06,-0.00109955
9.005,0.000446397,-9.68699e-06,-0.00110122
9.006,0.000446504,-9.70912e-06,-0.00110288
9.007,0.000446612,-9.73114e-06,-0.00110453
9.008,0.000446719,-9.75306e-06,-0.00110618
9.009,0.000446826,-9.77489e-06,-0.00110781
9.01,0.000446932,-9.79661e-06,-0.00110943
9.011,0.000447039,-9.81824e-06,-0.00111105
9.012,0.000447145,-9.83977e-06,-0.00111265
9.013,0.000447252,-9.8612e-06,-0.00111425
9.014,0.000447358,-9.88253e-06,-0.00111583
9.015,0.000447464,-9.90377e-06,-0.00111741
9.016,0.000447569,-9.92491e-06,-0.00111898
9.017,0.000447675,-9.94594e-06,-0.00112054
9.018,0.00044778,-9.96688e-06,-0.00112209
9.019,0.000447885,-9.98773e-06,-0.00112363
9.02,0.00044799,-1.00085e-05,-0.00112516
9.021,0.000448095,-1.00291e-05,-0.00112668
9.022,0.0004482,-1.00497e-05,-0.0011282
9.023,0.000448304,-1.00701e-05,-0.0011297
9.024,0.000448408,-1.00905e-05,-0.0011312
9.025,0.000448513,-1.01107e-05,-0.00113268
9.026,0.000448617,-1.01309e-05,-0.00113416
9.027,0.00044872,-1.0151e-05,-0.00113563
9.028,0.000448824,-1.01709e-05,-0.00113709
9.029,0.000448927,-1.01908e-05,-0.00113854
9.03,0.00044903,-1.02106e-05,-0.00113998
9.031,0.000449134,-1.02303e-05,-0.00114141
9.032,0.000449236,-1.02498e-05,-0.00114284
9.033,0.000449339,-1.02693e-05,-0.00114425
9.034,0.000449442,-1.02887e-05,-0.00114566
9.035,0.000449544,-1.0308e-05,-0.00114705
9.036,0.000449646,-1.03272e-05,-0.00114844
9.037,0.000449748,-1.03463e-05,-0.00114982
9.038,0.00044985,-1.03653e-05,-0.00115119
9.039,0.000449951,-1.03843e-05,-0.00115255
9.04,0.000450053,-1.04031e-05,-0.00115391
9.041,0.000450154,-1.04218e-05,-0.00115525
9.042,0.000450255,-1.04404e-05,-0.00115658
9.043,0.000450356,-1.0459e-05,-0.00115791
9.044,0.000450457,-1.04774e-05,-0.00115923
9.045,0.000450557,-1.04957e-05,-0.00116054
9.046,0.000450658,-1.0514e-05,-0.00116184
9.047,0.000450758,-1.05322e-05,-0.00116313
9.048,0.000450858,-1.05502e-05,-0.00116441
9.049,0.000450958,-1.05682e-05,-0.00116568
9.05,0.000451057,-1.05861e-05,-0.00116695
9.051,0.000451157,-1.06039e-05,-0.0011682
9.052,0.000451256,-1.06215e-05,-0.00116945
9.053,0.000451355,-1.06391e-05,-0.00117069
9.054,0.000451454,-1.06566e-05,-0.00117192
9.055,0.000451553,-1.0674e-05,-0.00117314
9.056,0.000451651,-1.06914e-05,-0.00117435
9.057,0.00045175,-1.07086e-05,-0.00117556
9.058,0.000451848,-1.07257e-05,-0.00117675
9.059,0.000451946,-1.07428e-05,-0.00117794
9.06,0.000452044,-1.07597e-05,-0.00117912
9.061,0.000452142,-1.07766e-05,-0.00118029
9.062,0.000452239,-1.07933e-05,-0.00118145
9.063,0.000452336,-1.081e-05,-0.0011826
9.064,0.000452433,-1.08266e-05,-0.00118375
9.065,0.00045253,-1.0843e-05,-0.00118488
9.066,0.000452627,-1.08594e-05,-0.00118601
9.067,0.000452724,-1.08757e-05,-0.00118713
9.068,0.00045282,-1.08919e-05,-0.00118824
9.069,0.000452916,-1.09081e-05,-0.00118934
9.07,0.000453012,-1.09241e-05,-0.00119044
9.071,0.000453108,-1.094e-05,-0.00119152
9.072,0.000453204,-1.09559e-05,-0.0011926
9.073,0.000453299,-1.09716e-05,-0.00119367
9.074,0.000453395,-1.09873e-05,-0.00119473
9.075,0.00045349,-1.10029e-05,-0.00119578
